,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,data_source,geometry
1207,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,164.42,subsurface,Millard,SL,19S,5W,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.35343286717679 39.16212752876441, -112.35814931321556 39.16213653420999, -112.36286575488971 39.16214534869291, -112.36285009213087 39.1584668692597, -112.36283455404033 39.15478847626529, -112.35811881293249 39.154784515123225, -112.35340318596876 39.1547805419247, -112.35341802216726 39.158453991444794, -112.35343286717679 39.16212752876441))"
1208,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,626.17,subsurface,Grand,SL,26S,25E,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.1191709081707 38.53611601002664, -109.116907966968 38.536102422468815, -109.11464537480501 38.536088706637976, -109.11011973270806 38.53606140659762, -109.10559421123835 38.53603411360402, -109.10559455516263 38.539645982248224, -109.10559500631165 38.54325785063767, -109.10559533295147 38.54686980513095, -109.10559576918976 38.55048166929836, -109.11014366590857 38.55049978038715, -109.11469145045298 38.55051798311481, -109.11923935692766 38.550536101038716, -109.12378726592732 38.5505543124507, -109.12376456958057 38.54695154454992, -109.12374186577206 38.54334886467056, -109.1237191591843 38.53974609266838, -109.12369644747614 38.53614331861553, -109.1191709081707 38.53611601002664))"
1209,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,626.17,subsurface,Grand,SL,26S,25E,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.1191709081707 38.53611601002664, -109.116907966968 38.536102422468815, -109.11464537480501 38.536088706637976, -109.11011973270806 38.53606140659762, -109.10559421123835 38.53603411360402, -109.10559455516263 38.539645982248224, -109.10559500631165 38.54325785063767, -109.10559533295147 38.54686980513095, -109.10559576918976 38.55048166929836, -109.11014366590857 38.55049978038715, -109.11469145045298 38.55051798311481, -109.11923935692766 38.550536101038716, -109.12378726592732 38.5505543124507, -109.12376456958057 38.54695154454992, -109.12374186577206 38.54334886467056, -109.1237191591843 38.53974609266838, -109.12369644747614 38.53614331861553, -109.1191709081707 38.53611601002664))"
1210,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,626.17,subsurface,Grand,SL,26S,25E,13,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.1191709081707 38.53611601002664, -109.116907966968 38.536102422468815, -109.11464537480501 38.536088706637976, -109.11011973270806 38.53606140659762, -109.10559421123835 38.53603411360402, -109.10559455516263 38.539645982248224, -109.10559500631165 38.54325785063767, -109.10559533295147 38.54686980513095, -109.10559576918976 38.55048166929836, -109.11014366590857 38.55049978038715, -109.11469145045298 38.55051798311481, -109.11923935692766 38.550536101038716, -109.12378726592732 38.5505543124507, -109.12376456958057 38.54695154454992, -109.12374186577206 38.54334886467056, -109.1237191591843 38.53974609266838, -109.12369644747614 38.53614331861553, -109.1191709081707 38.53611601002664))"
1211,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,471.1,467.85,subsurface,Kane,SL,44S,6W,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.50684576132102 37.02210539321319, -112.5113463206445 37.02211367753249, -112.51141247994455 37.018474253171796, -112.51590485357411 37.01848878029047, -112.51847507169377 37.01849710643483, -112.52042970732018 37.016128468805846, -112.52044690160788 37.0148760894647, -112.52049657802834 37.0112488594056, -112.52054636994879 37.00762171596135, -112.51607823526071 37.007601280063376, -112.51161021300253 37.00758085462481, -112.50711950005521 37.00757812543631, -112.50262878328405 37.0075753163689, -112.50255816682689 37.011198487958474, -112.50248743727107 37.0148216589381, -112.50698284687043 37.01483558640311, -112.50691459556627 37.018459625820874, -112.50684576132102 37.02210539321319), (-112.51325849885022 37.01535592722257, -112.51334439720057 37.01528344448943, -112.51345915681412 37.015283332787654, -112.51358996577277 37.015316005779454, -112.51379862615256 37.01538617320251, -112.51397758557127 37.0155116116493, -112.51402124377361 37.01555359845478, -112.514024211448 37.015618187619864, -112.51392980058446 37.015782807625186, -112.51386553048798 37.015908645350194, -112.5138879490325 37.01600182965036, -112.51399515331518 37.01613638585742, -112.5140897972515 37.01620440210245, -112.51353708844606 37.01649781368786, -112.51305193996984 37.016508327774154, -112.51281284927478 37.01651353965847, -112.51277371774438 37.016456081558, -112.51272935111807 37.0164010337058, -112.51268020426053 37.01634866070302, -112.51232078679296 37.01599378255812, -112.51242534054792 37.01584733199126, -112.51253525373453 37.01569342191502, -112.5128337341888 37.01553169953253, -112.51297517889104 37.01549420243082, -112.51325849885022 37.01535592722257))"
1212,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,471.1,467.85,subsurface,Kane,SL,44S,6W,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.50684576132102 37.02210539321319, -112.5113463206445 37.02211367753249, -112.51141247994455 37.018474253171796, -112.51590485357411 37.01848878029047, -112.51847507169377 37.01849710643483, -112.52042970732018 37.016128468805846, -112.52044690160788 37.0148760894647, -112.52049657802834 37.0112488594056, -112.52054636994879 37.00762171596135, -112.51607823526071 37.007601280063376, -112.51161021300253 37.00758085462481, -112.50711950005521 37.00757812543631, -112.50262878328405 37.0075753163689, -112.50255816682689 37.011198487958474, -112.50248743727107 37.0148216589381, -112.50698284687043 37.01483558640311, -112.50691459556627 37.018459625820874, -112.50684576132102 37.02210539321319), (-112.51325849885022 37.01535592722257, -112.51334439720057 37.01528344448943, -112.51345915681412 37.015283332787654, -112.51358996577277 37.015316005779454, -112.51379862615256 37.01538617320251, -112.51397758557127 37.0155116116493, -112.51402124377361 37.01555359845478, -112.514024211448 37.015618187619864, -112.51392980058446 37.015782807625186, -112.51386553048798 37.015908645350194, -112.5138879490325 37.01600182965036, -112.51399515331518 37.01613638585742, -112.5140897972515 37.01620440210245, -112.51353708844606 37.01649781368786, -112.51305193996984 37.016508327774154, -112.51281284927478 37.01651353965847, -112.51277371774438 37.016456081558, -112.51272935111807 37.0164010337058, -112.51268020426053 37.01634866070302, -112.51232078679296 37.01599378255812, -112.51242534054792 37.01584733199126, -112.51253525373453 37.01569342191502, -112.5128337341888 37.01553169953253, -112.51297517889104 37.01549420243082, -112.51325849885022 37.01535592722257))"
1213,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,471.1,467.85,subsurface,Kane,SL,44S,6W,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.50684576132102 37.02210539321319, -112.5113463206445 37.02211367753249, -112.51141247994455 37.018474253171796, -112.51590485357411 37.01848878029047, -112.51847507169377 37.01849710643483, -112.52042970732018 37.016128468805846, -112.52044690160788 37.0148760894647, -112.52049657802834 37.0112488594056, -112.52054636994879 37.00762171596135, -112.51607823526071 37.007601280063376, -112.51161021300253 37.00758085462481, -112.50711950005521 37.00757812543631, -112.50262878328405 37.0075753163689, -112.50255816682689 37.011198487958474, -112.50248743727107 37.0148216589381, -112.50698284687043 37.01483558640311, -112.50691459556627 37.018459625820874, -112.50684576132102 37.02210539321319), (-112.51325849885022 37.01535592722257, -112.51334439720057 37.01528344448943, -112.51345915681412 37.015283332787654, -112.51358996577277 37.015316005779454, -112.51379862615256 37.01538617320251, -112.51397758557127 37.0155116116493, -112.51402124377361 37.01555359845478, -112.514024211448 37.015618187619864, -112.51392980058446 37.015782807625186, -112.51386553048798 37.015908645350194, -112.5138879490325 37.01600182965036, -112.51399515331518 37.01613638585742, -112.5140897972515 37.01620440210245, -112.51353708844606 37.01649781368786, -112.51305193996984 37.016508327774154, -112.51281284927478 37.01651353965847, -112.51277371774438 37.016456081558, -112.51272935111807 37.0164010337058, -112.51268020426053 37.01634866070302, -112.51232078679296 37.01599378255812, -112.51242534054792 37.01584733199126, -112.51253525373453 37.01569342191502, -112.5128337341888 37.01553169953253, -112.51297517889104 37.01549420243082, -112.51325849885022 37.01535592722257))"
1214,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,471.1,467.85,subsurface,Kane,SL,44S,6W,3,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.50684576132102 37.02210539321319, -112.5113463206445 37.02211367753249, -112.51141247994455 37.018474253171796, -112.51590485357411 37.01848878029047, -112.51847507169377 37.01849710643483, -112.52042970732018 37.016128468805846, -112.52044690160788 37.0148760894647, -112.52049657802834 37.0112488594056, -112.52054636994879 37.00762171596135, -112.51607823526071 37.007601280063376, -112.51161021300253 37.00758085462481, -112.50711950005521 37.00757812543631, -112.50262878328405 37.0075753163689, -112.50255816682689 37.011198487958474, -112.50248743727107 37.0148216589381, -112.50698284687043 37.01483558640311, -112.50691459556627 37.018459625820874, -112.50684576132102 37.02210539321319), (-112.51325849885022 37.01535592722257, -112.51334439720057 37.01528344448943, -112.51345915681412 37.015283332787654, -112.51358996577277 37.015316005779454, -112.51379862615256 37.01538617320251, -112.51397758557127 37.0155116116493, -112.51402124377361 37.01555359845478, -112.514024211448 37.015618187619864, -112.51392980058446 37.015782807625186, -112.51386553048798 37.015908645350194, -112.5138879490325 37.01600182965036, -112.51399515331518 37.01613638585742, -112.5140897972515 37.01620440210245, -112.51353708844606 37.01649781368786, -112.51305193996984 37.016508327774154, -112.51281284927478 37.01651353965847, -112.51277371774438 37.016456081558, -112.51272935111807 37.0164010337058, -112.51268020426053 37.01634866070302, -112.51232078679296 37.01599378255812, -112.51242534054792 37.01584733199126, -112.51253525373453 37.01569342191502, -112.5128337341888 37.01553169953253, -112.51297517889104 37.01549420243082, -112.51325849885022 37.01535592722257))"
1215,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.11,subsurface,Millard,SL,16S,8W,32,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.77450391147407 39.38934885214417, -112.77923345269942 39.389387156087935, -112.78396288263204 39.38942553953176, -112.78397459856855 39.38577815341563, -112.78398632277782 39.382130855208224, -112.77925632742432 39.382091937045274, -112.77452644840531 39.382052914674894, -112.77451517580384 39.38570083945645, -112.77450391147407 39.38934885214417))"
1216,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.11,subsurface,Millard,SL,16S,8W,32,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.77450391147407 39.38934885214417, -112.77923345269942 39.389387156087935, -112.78396288263204 39.38942553953176, -112.78397459856855 39.38577815341563, -112.78398632277782 39.382130855208224, -112.77925632742432 39.382091937045274, -112.77452644840531 39.382052914674894, -112.77451517580384 39.38570083945645, -112.77450391147407 39.38934885214417))"
1217,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,160.0,163.11,subsurface,Millard,SL,16S,8W,32,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.77450391147407 39.38934885214417, -112.77923345269942 39.389387156087935, -112.78396288263204 39.38942553953176, -112.78397459856855 39.38577815341563, -112.78398632277782 39.382130855208224, -112.77925632742432 39.382091937045274, -112.77452644840531 39.382052914674894, -112.77451517580384 39.38570083945645, -112.77450391147407 39.38934885214417))"
1218,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.79,subsurface,Millard,SL,17S,9W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84972956069569 39.323792243825984, -112.84970940204529 39.32742518343987, -112.85441392652726 39.327434369039224, -112.85911856067752 39.32744336250397, -112.85913630000293 39.32381632020155, -112.85443299246299 39.32380442121723, -112.84972956069569 39.323792243825984))"
1219,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.79,subsurface,Millard,SL,17S,9W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84972956069569 39.323792243825984, -112.84970940204529 39.32742518343987, -112.85441392652726 39.327434369039224, -112.85911856067752 39.32744336250397, -112.85913630000293 39.32381632020155, -112.85443299246299 39.32380442121723, -112.84972956069569 39.323792243825984))"
1220,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.79,subsurface,Millard,SL,17S,9W,22,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.84972956069569 39.323792243825984, -112.84970940204529 39.32742518343987, -112.85441392652726 39.327434369039224, -112.85911856067752 39.32744336250397, -112.85913630000293 39.32381632020155, -112.85443299246299 39.32380442121723, -112.84972956069569 39.323792243825984))"
1221,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,639.31,subsurface,Grand,SL,26S,26E,8,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.083132646745 38.55043957388735, -109.0785116894223 38.550425520311386, -109.07389073677899 38.550411464406196, -109.0692699035187 38.55039740806344, -109.06928070543368 38.55402104827289, -109.069291613041 38.55764477835, -109.06930251646382 38.56126841626415, -109.06931341329177 38.56489205208444, -109.0739290154478 38.564896117454715, -109.07854473810607 38.5649000926771, -109.08316046412921 38.5649040659286, -109.08777619112237 38.56490812728005, -109.08777052795865 38.56129448190416, -109.08776485778807 38.55768083443054, -109.08775917822436 38.55406727492941, -109.0877534940421 38.55045362326057, -109.083132646745 38.55043957388735))"
1222,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,403.2,406.89,subsurface,Utah,SL,6S,1W,8,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.97686817545409 40.319957611058186, -111.98165255682139 40.31995809918165, -111.98643959018845 40.31996296138611, -111.98643952331979 40.31995836732326, -111.9864477257001 40.31631691440869, -111.98645805451407 40.31267580149542, -111.98646806857666 40.30903712149527, -111.9864680200814 40.309033788541434, -111.98647811276038 40.30539222272949, -111.98168429556608 40.3053922811431, -111.9816764059372 40.309033107977825, -111.97688467022874 40.30903222991755, -111.97691247809917 40.305392045166926, -111.97210039496257 40.30539041912435, -111.97209304833635 40.3090311523681, -111.97208959837009 40.31267257136465, -111.97208603297327 40.316313899008, -111.97687334617504 40.31631510161464, -111.97686817545409 40.319957611058186))"
1223,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.45,subsurface,Duchesne,US,2S,3W,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18071931306588 40.27971538255682, -110.18071328177125 40.28336235877603, -110.18544850947958 40.28334407967517, -110.19018373679853 40.28332569682738, -110.19019027303001 40.27969232612089, -110.18545479330801 40.27970386117365, -110.18071931306588 40.27971538255682))"
1224,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.45,subsurface,Duchesne,US,2S,3W,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18071931306588 40.27971538255682, -110.18071328177125 40.28336235877603, -110.18544850947958 40.28334407967517, -110.19018373679853 40.28332569682738, -110.19019027303001 40.27969232612089, -110.18545479330801 40.27970386117365, -110.18071931306588 40.27971538255682))"
1225,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,80.0,80.45,subsurface,Duchesne,US,2S,3W,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.18071931306588 40.27971538255682, -110.18071328177125 40.28336235877603, -110.18544850947958 40.28334407967517, -110.19018373679853 40.28332569682738, -110.19019027303001 40.27969232612089, -110.18545479330801 40.27970386117365, -110.18071931306588 40.27971538255682))"
1226,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,381.69,387.71,subsurface,Sanpete,SL,18S,1W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.89593201541534 39.2107893480068, -111.900422413118 39.21073012640285, -111.90055018694856 39.21436761079513, -111.9006780899519 39.21800482145109, -111.90080589393718 39.22164203045907, -111.90533739731704 39.22156400696857, -111.90986888956688 39.221485987491384, -111.91440036951276 39.221407881929906, -111.91423144617013 39.217789214991015, -111.9097135563942 39.21786116974037, -111.90955835864052 39.214236348456254, -111.90940306233097 39.21061134525018, -111.90924778561248 39.206986339415415, -111.90477110892269 39.20703948621969, -111.9002945402753 39.207092640362035, -111.89581784805748 39.20714580363636, -111.89593201541534 39.2107893480068))"
1227,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,381.69,387.71,subsurface,Sanpete,SL,18S,1W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.89593201541534 39.2107893480068, -111.900422413118 39.21073012640285, -111.90055018694856 39.21436761079513, -111.9006780899519 39.21800482145109, -111.90080589393718 39.22164203045907, -111.90533739731704 39.22156400696857, -111.90986888956688 39.221485987491384, -111.91440036951276 39.221407881929906, -111.91423144617013 39.217789214991015, -111.9097135563942 39.21786116974037, -111.90955835864052 39.214236348456254, -111.90940306233097 39.21061134525018, -111.90924778561248 39.206986339415415, -111.90477110892269 39.20703948621969, -111.9002945402753 39.207092640362035, -111.89581784805748 39.20714580363636, -111.89593201541534 39.2107893480068))"
1228,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,381.69,387.71,subsurface,Sanpete,SL,18S,1W,27,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.89593201541534 39.2107893480068, -111.900422413118 39.21073012640285, -111.90055018694856 39.21436761079513, -111.9006780899519 39.21800482145109, -111.90080589393718 39.22164203045907, -111.90533739731704 39.22156400696857, -111.90986888956688 39.221485987491384, -111.91440036951276 39.221407881929906, -111.91423144617013 39.217789214991015, -111.9097135563942 39.21786116974037, -111.90955835864052 39.214236348456254, -111.90940306233097 39.21061134525018, -111.90924778561248 39.206986339415415, -111.90477110892269 39.20703948621969, -111.9002945402753 39.207092640362035, -111.89581784805748 39.20714580363636, -111.89593201541534 39.2107893480068))"
1229,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,629.68,642.9,subsurface,Emery,SL,21S,16E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.20473910144493 38.96504122215384, -110.20006441564412 38.96502747482102, -110.19535630825335 38.965019617623625, -110.19064808877194 38.96501165978763, -110.19063457052494 38.96866435400627, -110.19062093218503 38.972317045138034, -110.19060740460147 38.975969734784016, -110.19059375691168 38.979622421342846, -110.19529375987037 38.97963600531765, -110.19999376485625 38.97964967030495, -110.20469402594429 38.97966134545924, -110.20903780082502 38.9796714065757, -110.20904028932783 38.979323230331886, -110.20907508849577 38.976018874659054, -110.20907823908013 38.97568376894787, -110.2091131931693 38.97236490420958, -110.20911608037173 38.97204304299843, -110.20916620128163 38.96870914012529, -110.2091703127589 38.96841206788083, -110.20922080354852 38.96505455600658, -110.20473910144493 38.96504122215384))"
1230,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,629.68,642.9,subsurface,Emery,SL,21S,16E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.20473910144493 38.96504122215384, -110.20006441564412 38.96502747482102, -110.19535630825335 38.965019617623625, -110.19064808877194 38.96501165978763, -110.19063457052494 38.96866435400627, -110.19062093218503 38.972317045138034, -110.19060740460147 38.975969734784016, -110.19059375691168 38.979622421342846, -110.19529375987037 38.97963600531765, -110.19999376485625 38.97964967030495, -110.20469402594429 38.97966134545924, -110.20903780082502 38.9796714065757, -110.20904028932783 38.979323230331886, -110.20907508849577 38.976018874659054, -110.20907823908013 38.97568376894787, -110.2091131931693 38.97236490420958, -110.20911608037173 38.97204304299843, -110.20916620128163 38.96870914012529, -110.2091703127589 38.96841206788083, -110.20922080354852 38.96505455600658, -110.20473910144493 38.96504122215384))"
1231,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,629.68,642.9,subsurface,Emery,SL,21S,16E,19,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-110.20473910144493 38.96504122215384, -110.20006441564412 38.96502747482102, -110.19535630825335 38.965019617623625, -110.19064808877194 38.96501165978763, -110.19063457052494 38.96866435400627, -110.19062093218503 38.972317045138034, -110.19060740460147 38.975969734784016, -110.19059375691168 38.979622421342846, -110.19529375987037 38.97963600531765, -110.19999376485625 38.97964967030495, -110.20469402594429 38.97966134545924, -110.20903780082502 38.9796714065757, -110.20904028932783 38.979323230331886, -110.20907508849577 38.976018874659054, -110.20907823908013 38.97568376894787, -110.2091131931693 38.97236490420958, -110.20911608037173 38.97204304299843, -110.20916620128163 38.96870914012529, -110.2091703127589 38.96841206788083, -110.20922080354852 38.96505455600658, -110.20473910144493 38.96504122215384))"
1232,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,32.07,31.53,subsurface,Millard,SL,18S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.78506281738905 39.20695419494372, -112.78506440211945 39.21057489821008, -112.78828834894314 39.21057274232896, -112.78892521214247 39.20886085565083, -112.78878580768048 39.206949962991786, -112.78506281738905 39.20695419494372))"
1233,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,32.07,31.53,subsurface,Millard,SL,18S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.78506281738905 39.20695419494372, -112.78506440211945 39.21057489821008, -112.78828834894314 39.21057274232896, -112.78892521214247 39.20886085565083, -112.78878580768048 39.206949962991786, -112.78506281738905 39.20695419494372))"
1234,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,32.07,31.53,subsurface,Millard,SL,18S,8W,31,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-112.78506281738905 39.20695419494372, -112.78506440211945 39.21057489821008, -112.78828834894314 39.21057274232896, -112.78892521214247 39.20886085565083, -112.78878580768048 39.206949962991786, -112.78506281738905 39.20695419494372))"
1235,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,100.73,102.78,subsurface,Sanpete,SL,19S,1W,10,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90323415553355 39.16349957698066, -111.90340390775565 39.16711486504074, -111.90739599367673 39.1670570847786, -111.9075603120348 39.170673397250546, -111.91154704864724 39.17061641673912, -111.91138818497829 39.166999076814236, -111.91122922662579 39.163381825261396, -111.90723169458745 39.16344067955452, -111.90503636517904 39.163473068853165, -111.90323415553355 39.16349957698066))"
1236,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,100.73,102.78,subsurface,Sanpete,SL,19S,1W,10,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90323415553355 39.16349957698066, -111.90340390775565 39.16711486504074, -111.90739599367673 39.1670570847786, -111.9075603120348 39.170673397250546, -111.91154704864724 39.17061641673912, -111.91138818497829 39.166999076814236, -111.91122922662579 39.163381825261396, -111.90723169458745 39.16344067955452, -111.90503636517904 39.163473068853165, -111.90323415553355 39.16349957698066))"
1237,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,100.73,102.78,subsurface,Sanpete,SL,19S,1W,10,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-111.90323415553355 39.16349957698066, -111.90340390775565 39.16711486504074, -111.90739599367673 39.1670570847786, -111.9075603120348 39.170673397250546, -111.91154704864724 39.17061641673912, -111.91138818497829 39.166999076814236, -111.91122922662579 39.163381825261396, -111.90723169458745 39.16344067955452, -111.90503636517904 39.163473068853165, -111.90323415553355 39.16349957698066))"
1238,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,623.31,subsurface,Grand,SL,26S,25E,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13709105752915 38.5072703352702, -109.13258623700783 38.50728741548126, -109.12808141446726 38.507304592466994, -109.12357659457216 38.50732168608, -109.12359304293722 38.51092446561587, -109.12360960253613 38.514527154852814, -109.12362615405964 38.51812993209881, -109.12364269984595 38.52173270728106, -109.12816865454721 38.52172262565686, -109.13269461515229 38.52171236895799, -109.13722068930998 38.521702209228316, -109.14174665003814 38.52169205274267, -109.14170896248511 38.51808235804414, -109.14167127135443 38.51447266131446, -109.1416335789618 38.510862872480075, -109.14159588067464 38.50725317168828, -109.13709105752915 38.5072703352702))"
1239,UT,28 Stat. 107-110 (1894),Utah State University,Trust Lands Administration,Utah State University,640.0,623.31,subsurface,Grand,SL,26S,25E,26,https://gis.trustlands.utah.gov/server/rest/services/Ownership/UT_SITLA_Ownership_Beneficiary/MapServer/0,"POLYGON ((-109.13709105752915 38.5072703352702, -109.13258623700783 38.50728741548126, -109.12808141446726 38.507304592466994, -109.12357659457216 38.50732168608, -109.12359304293722 38.51092446561587, -109.12360960253613 38.514527154852814, -109.12362615405964 38.51812993209881, -109.12364269984595 38.52173270728106, -109.12816865454721 38.52172262565686, -109.13269461515229 38.52171236895799, -109.13722068930998 38.521702209228316, -109.14174665003814 38.52169205274267, -109.14170896248511 38.51808235804414, -109.14167127135443 38.51447266131446, -109.1416335789618 38.510862872480075, -109.14159588067464 38.50725317168828, -109.13709105752915 38.5072703352702))"
