,state,state_enabling_act,trust_name,managing_agency,university,gis_acres,rights_type,activity,data_source,geometry
692,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,164.96,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-117.79080528163361 46.42022135979919, -117.79068389963211 46.42756816232986, -117.80128800648097 46.42759710156925, -117.8013797986268 46.42018800011906, -117.79080528163361 46.42022135979919))"
693,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,196.91,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.26586199441546 46.06290218839117, -121.27090895075251 46.062915365299325, -121.27094515720063 46.06649391958043, -121.28132513777265 46.06652671112659, -121.28152987755453 46.059481729838566, -121.27087302950234 46.05933855031467, -121.26593526848715 46.059282364022295, -121.26586199441546 46.06290218839117))"
694,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,40.06,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.2864943480311 46.07734818674127, -121.2916320376269 46.077408451917435, -121.29164585523299 46.073734882663445, -121.2865581287508 46.07364808344267, -121.2864943480311 46.07734818674127))"
695,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,200.39,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.26572787502722 46.09581947425335, -121.27098925599506 46.09583499599504, -121.27102944307903 46.10266053319251, -121.27103117991473 46.102956939919785, -121.27630065183337 46.1029210211868, -121.28156277103592 46.10288506726959, -121.28149531354681 46.099375847620806, -121.27625326370895 46.099386027045085, -121.27620588186893 46.095850766504824, -121.27619314520588 46.09215075525253, -121.27096768921966 46.09214637285517, -121.26571931109903 46.09214188798377, -121.26572787502722 46.09581947425335))"
696,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,41.17,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.27619314520588 46.09215075525253, -121.28142056053032 46.092155138344026, -121.28141321343071 46.08844416188196, -121.27618063084302 46.08845073389508, -121.27619314520588 46.09215075525253))"
697,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,121.39,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.68995728609546 48.13446786365977, -119.69535564334035 48.13448983365731, -119.70075246402703 48.13451274624783, -119.70055382499912 48.130845266643, -119.69518924418077 48.13080874466519, -119.69499434773286 48.12714541615994, -119.68964203804757 48.12709906226611, -119.68995728609546 48.13446786365977))"
698,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,179.43,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.70350615772584 48.148893697896, -119.71153091543997 48.148877858446724, -119.71165380465186 48.14887761166775, -119.71161245826833 48.141688230291834, -119.70619189788243 48.14169315880071, -119.70077134072875 48.14169782979743, -119.6980775246893 48.14170005639368, -119.69538370842572 48.14170222141516, -119.6953968810575 48.14531557409849, -119.70349388467864 48.145294615222454, -119.70350615772584 48.148893697896))"
699,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,419.51,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.11067984478285 48.872047606245566, -122.12180859942238 48.87212650412453, -122.1218918082698 48.86851495406053, -122.1329970113441 48.8685540830903, -122.13303617892903 48.860952466096194, -122.12206993151813 48.8608734092797, -122.11110457295108 48.86079200632528, -122.11110107752924 48.86116911240096, -122.11087981977728 48.86847529375142, -122.11067984478285 48.872047606245566))"
700,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,442.53,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.70069990768683 48.15618633442706, -119.69530782727003 48.156186399826304, -119.6899086165222 48.15618325367838, -119.68986678573211 48.15980501610227, -119.6898104578096 48.163424266842604, -119.70060937019508 48.163446014349205, -119.7060454592369 48.163439645343686, -119.70609022418027 48.15981333926322, -119.70880602062502 48.15981241369661, -119.70889464907283 48.15253695241658, -119.71148724817735 48.15253339222895, -119.7116101119937 48.15253322200376, -119.71165380465186 48.14887761166775, -119.71153091543997 48.148877858446724, -119.70350615772584 48.148893697896, -119.70079027028488 48.14889893113279, -119.69541005950403 48.14892892372583, -119.69535894690138 48.15255766612007, -119.70074496578702 48.152542865134215, -119.70069990768683 48.15618633442706))"
701,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,80.09,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-119.67915870199698 48.13815072360649, -119.6791747920357 48.14176963943374, -119.68999607124131 48.14170636122501, -119.68997623628903 48.138085707790694, -119.67915870199698 48.13815072360649))"
702,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,625.07,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.10397016547425 47.51341570276633, -123.10348332689479 47.52073549846196, -123.11388648470273 47.52071042918811, -123.11915837666729 47.52049392462973, -123.1243326129412 47.52023379851577, -123.1245329195435 47.516651721123836, -123.12464236511889 47.505946566100334, -123.10386694950394 47.50609974013669, -123.10397016547425 47.51341570276633))"
703,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,278.91,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.08085770047572 47.038493338830705, -123.08468039078842 47.03823155076681, -123.08529940566528 47.03804492913632, -123.08602286815736 47.03781646091762, -123.08674037309164 47.03757936489337, -123.08745172412134 47.03733373610187, -123.08827934398609 47.037034330260504, -123.08861189616404 47.03691101547212, -123.08842803855737 47.034675698026014, -123.09097043223991 47.03466310535521, -123.09111058693398 47.035984525431935, -123.09434327354047 47.03478570764821, -123.09436840979998 47.034754389260726, -123.09439436482153 47.03472340908338, -123.094421095884 47.0346927132097, -123.09444860562428 47.034662356446795, -123.09447689404162 47.03463233879409, -123.0945059197341 47.034602633749, -123.09453572542105 47.0345732952168, -123.09456623093749 47.03454432500041, -123.09459751644715 47.03451572129578, -123.09462950165333 47.034487483165435, -123.0946622283523 47.034459645331985, -123.09469565606595 47.03443220047544, -123.09472974083556 47.03440515232759, -123.0947645360865 47.034378527119294, -123.09480002847495 47.03435229771667, -123.09483618456501 47.03432651973834, -123.09487296295552 47.03430116668179, -123.09491040504756 47.034276265048334, -123.09494842935818 47.03425178923728, -123.09498711868957 47.034227792251876, -123.09502643164082 47.03420424758967, -123.09506629068673 47.03418121186137, -123.09510677203382 47.03415860105116, -123.09514780092731 47.03413652931798, -123.0951893690062 47.034114906318756, -123.09523153541963 47.034093793819025, -123.09527419714288 47.03407321882666, -123.09531740765239 47.034053125270766, -123.09536107995632 47.034033539798564, -123.0954052678768 47.03401449686185, -123.09544995899425 47.03399598850956, -123.09549507728626 47.03397801919535, -123.09554066151586 47.03396056061289, -123.09557418738503 47.03394825382291, -123.09550889231772 47.031053130798426, -123.09545437042935 47.02738863286983, -123.08043226852347 47.02771980793321, -123.08065677107798 47.0313540731436, -123.08085770047572 47.038493338830705))"
704,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,76.95,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.40519335791654 46.581326760819216, -123.40623767182987 46.58134206070488, -123.40619726972056 46.57773899561581, -123.39588350683181 46.57768419082953, -123.39598676788347 46.58119147559306, -123.40354286547121 46.58130256120303, -123.40519335791654 46.581326760819216))"
705,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,655.89,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.55308979776017 46.29246075199382, -122.55290873173973 46.300136500313236, -122.56342411191721 46.30016419646915, -122.5739161841323 46.30011470879293, -122.57407880053562 46.292724405948874, -122.57404880152885 46.285462659375035, -122.56345040052734 46.285347261658046, -122.55332505262844 46.28519610842931, -122.55308979776017 46.29246075199382))"
706,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,79.65,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.54235350548397 46.30366902508674, -122.55265381207184 46.30375178105291, -122.55290873173973 46.300136500313236, -122.54232207671926 46.3000772966503, -122.54235350548397 46.30366902508674))"
707,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,657.65,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.53217190026258 46.29247966750758, -122.53194255332924 46.29988169034928, -122.54232207671926 46.3000772966503, -122.55290873173973 46.300136500313236, -122.55308979776017 46.29246075199382, -122.55332505262844 46.28519610842931, -122.53235917997463 46.285217809508765, -122.53217190026258 46.29247966750758))"
708,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,221.81,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.87753559734927 46.78969769922007, -120.87751398206662 46.79139512351693, -120.87751285929784 46.79148322474737, -120.87750509216018 46.792093132648, -120.8775040863278 46.79217223671701, -120.87748978262877 46.793295428300986, -120.8808271478965 46.793302587467345, -120.88095855342021 46.793302867339584, -120.88221976224078 46.79330554576371, -120.88233359220641 46.793305786581506, -120.88736072543186 46.793316320516524, -120.88735622776763 46.78318902326858, -120.88741939152219 46.78253208306749, -120.8776272125487 46.782502234512854, -120.87753559734927 46.78969769922007))"
709,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,195.65,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.16107887046165 48.4136738787944, -122.17185812181992 48.41365831461604, -122.17724779229076 48.41364971055793, -122.17739817634038 48.40999868685832, -122.17198516901139 48.41003878650371, -122.17211219457621 48.406419248634364, -122.16155479012471 48.406557553374064, -122.16107887046165 48.4136738787944))"
710,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,40.52,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.8168638773799 47.43629580018825, -122.82218391390595 47.43630688331128, -122.82226855721677 47.432630902622044, -122.81696137266914 47.43261368596283, -122.8168638773799 47.43629580018825))"
711,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,73.71,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.86690303733715 46.796872680621306, -120.8721734965968 46.79688303974893, -120.87223666981866 46.79195909580826, -120.86961661823456 46.7910064212441, -120.86980076039427 46.79068776373686, -120.87113729356709 46.79007541800387, -120.87132011788513 46.79019066616408, -120.8715057985808 46.790303741291574, -120.87169427953212 46.79041461064934, -120.87188550461559 46.79052324150057, -120.87207941371359 46.790629601121424, -120.87225242232172 46.79073114726318, -120.87225826608469 46.790275479706, -120.872259017372 46.79021690370606, -120.87226412641097 46.78981875086018, -120.87226492169971 46.789756703237856, -120.87226582444377 46.78968647289937, -120.87207472598415 46.78968606118894, -120.87190588894812 46.789685697720685, -120.87117313062818 46.78968411433912, -120.87105386277204 46.78968385537596, -120.87055857025007 46.7896827838506, -120.86699605775662 46.789675007488675, -120.86690303733715 46.796872680621306))"
712,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,686.91,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.21822535594553 46.377143613875695, -123.21794990646872 46.38561726351898, -123.22856340687753 46.3852195597753, -123.23909768125775 46.384848188203016, -123.23983188207335 46.377095407519136, -123.24028388287186 46.37016861217291, -123.22922539912652 46.37025309352122, -123.21831283063665 46.3699083348188, -123.21822535594553 46.377143613875695))"
713,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,1.44,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.13042130409397 47.19054714985117, -124.13265344930532 47.190562564679894, -124.132300565669 47.19046180139251, -124.13042605041814 47.18992651730993, -124.13042130409397 47.19054714985117))"
714,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,116.53,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.96916940403858 46.35465856841748, -122.97418785970612 46.35464526600013, -122.97431882724989 46.34691304503182, -122.97432347303207 46.346638824866496, -122.97436994899755 46.34389428202909, -122.9691797402157 46.34384892736392, -122.96915659570305 46.351073401099, -122.96916940403858 46.35465856841748))"
715,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,95.4,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.05641689798917 48.332771497262144, -122.0563823651815 48.33370057842864, -122.05634119392717 48.33370004860191, -122.05374514748635 48.33366669223147, -122.0537384738553 48.335494772091685, -122.05373513892025 48.336408811098316, -122.05373398548595 48.33672464345324, -122.06429038098109 48.33683502781225, -122.06432678245262 48.33377721080525, -122.0589372436582 48.33373334800068, -122.05907409684144 48.33004622920517, -122.05634516986207 48.33004805849367, -122.05635412637298 48.33092759233313, -122.0536475791643 48.330929130065364, -122.05371200302665 48.33273673926305, -122.05377019178529 48.332737487678344, -122.05641689798917 48.332771497262144))"
716,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,97.27,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.20629833903529 46.20993534966871, -123.20884946965936 46.209905535108504, -123.20874618989858 46.21352078057047, -123.21041856103828 46.213492402052864, -123.21382796545986 46.213434517172665, -123.21407455418229 46.2062569444561, -123.20639030152054 46.20633474885118, -123.20629833903529 46.20993534966871))"
717,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,164.54,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.10863597383532 47.19439341061122, -124.10931388775586 47.2013079225404, -124.12004041345915 47.20135476545876, -124.11981568831487 47.194130611818984, -124.10864222268683 47.19411416499747, -124.10863597383532 47.19439341061122))"
718,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,203.25,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.85649136565763 46.77345378188451, -120.85649132997337 46.77351509508286, -120.85649132387861 46.77352569601385, -120.85649043954261 46.77407745069683, -120.85649033796956 46.774142095727264, -120.85648839345046 46.77535539308208, -120.85930087994943 46.77533309071203, -120.85947095784934 46.775331741172934, -120.8601651301897 46.77532622572089, -120.8602909035823 46.77532522508689, -120.86184527864354 46.775312856215265, -120.86699262686756 46.775271784101385, -120.8668903141049 46.76780602829386, -120.85130455668414 46.76806455420257, -120.85132272739978 46.77142791549366, -120.85132302719371 46.77148339525247, -120.85132471224932 46.77179565363438, -120.85285801725689 46.77176957644138, -120.85305633899335 46.77176620267173, -120.85649237542833 46.771707688041715, -120.85649136565763 46.77345378188451))"
719,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,639.21,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.51154569274104 46.284889891791615, -122.52179490027021 46.28528918920517, -122.53235917997463 46.285217809508765, -122.53249031567047 46.27797119181862, -122.53238256908554 46.27065616344467, -122.52262528386983 46.270531070244616, -122.51204369377824 46.27047080654873, -122.51154569274104 46.284889891791615))"
720,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,317.99,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.52139957311182 46.29610026687625, -122.52672826931646 46.29614430704696, -122.52685516760998 46.292391381306516, -122.53217190026258 46.29247966750758, -122.53235917997463 46.285217809508765, -122.52179490027021 46.28528918920517, -122.51154569274104 46.284889891791615, -122.51151654337676 46.292135286542006, -122.51652748815916 46.29221917835331, -122.51659887565174 46.28865406610324, -122.52166668250744 46.28879601994823, -122.52139957311182 46.29610026687625))"
721,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,171.87,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.65277857143765 48.284095649134066, -121.65305633566486 48.29119975472884, -121.65884226880564 48.291206066144106, -121.66462911300887 48.29121144958841, -121.6646335410414 48.28757011223457, -121.66463716391604 48.28392933257193, -121.65277857143765 48.284095649134066))"
722,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,48.15,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.33029810592981 48.52996689803829, -121.33062942503012 48.529985126735525, -121.33108798560222 48.53002781261741, -121.33140935675492 48.53006871476769, -121.33188497841442 48.530146892657775, -121.33219954630441 48.530213868335686, -121.33235279844482 48.53025320617539, -121.33256001896771 48.530314083784596, -121.33270416548325 48.53036444416766, -121.33284941964679 48.5304195912392, -121.3331102844584 48.53054379176096, -121.33320142528534 48.53059444393076, -121.33323930247619 48.5306154909922, -121.33332150682612 48.53068262806731, -121.33343886441168 48.53077847794745, -121.33349282354817 48.53080561768191, -121.33356777448022 48.530843328101355, -121.3336339800251 48.53085587736805, -121.33379897683076 48.5308554039581, -121.33392402150628 48.5308445366607, -121.33411617120147 48.530827833407365, -121.3342808188901 48.53080544346582, -121.3342839786912 48.530748715848596, -121.33428779730647 48.53068025730136, -121.33484481414895 48.52590690528618, -121.32938645360068 48.52585833979674, -121.32901187683026 48.52962793089463, -121.32900614507257 48.53004513123503, -121.32910694813702 48.53002867370679, -121.32965490379449 48.52998580474052, -121.32998048073804 48.529967063549144, -121.33014544221898 48.52996454060027, -121.33029810592981 48.52996689803829))"
723,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,32.39,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.57411383059669 47.82419671005946, -121.57402327193529 47.82761152592598, -121.57940232011593 47.82751940220595, -121.57940777601439 47.82740168962973, -121.57935158682238 47.8274119852327, -121.57915614611329 47.826716888291124, -121.57870701157808 47.82511945880019, -121.57647980331399 47.82458619158007, -121.57505812342637 47.82352439227991, -121.57412627217306 47.82372744571217, -121.57411383059669 47.82419671005946))"
724,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,3.32,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.57940777601439 47.82740168962973, -121.57940232011593 47.82751940220595, -121.58375740960693 47.82744463539608, -121.58332735967032 47.827101339349696, -121.58237653795433 47.8268576839075, -121.57940777601439 47.82740168962973))"
725,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,184.52,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.44806352179332 46.59258836417729, -122.45831578156474 46.59298013180506, -122.46363926016556 46.593073536295464, -122.46376515298701 46.596394532922204, -122.46914812105388 46.59650123119784, -122.46896171616758 46.59316651900846, -122.4687749035952 46.589832001213836, -122.46351134884314 46.58975240789779, -122.45824741080203 46.589672549084774, -122.44805895492976 46.58909725402184, -122.44806352179332 46.59258836417729))"
726,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,38.87,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-123.39714476810764 46.32089549945771, -123.39885329851778 46.320908967265176, -123.3991342642244 46.317259446177275, -123.39772960327744 46.31723013860789, -123.39409350647573 46.31715419250067, -123.39392443990407 46.32087004519681, -123.39714476810764 46.32089549945771))"
727,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,96.58,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.24960077073939 45.81559535247472, -122.25003707493038 45.81560301949484, -122.25465506643675 45.815684065459024, -122.25592002633044 45.81570764604141, -122.25589453008756 45.81213399387015, -122.2558691646321 45.80855941880163, -122.2500703866408 45.80848301227684, -122.24950169856221 45.80847550202141, -122.24952919600372 45.81045180935374, -122.24959996161569 45.81553720866866, -122.24960077073939 45.81559535247472))"
728,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,177.03,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.60700475805494 45.96739095471896, -122.61885428675349 45.967344273740714, -122.6187071383893 45.960230184556394, -122.60740766084494 45.960137463503784, -122.60700475805494 45.96739095471896))"
729,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,318.75,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.10954424800175 47.23024946697662, -124.10973863623728 47.23743231529576, -124.13082118192669 47.237523085542946, -124.13063319763121 47.23021025530154, -124.12007047021854 47.23021952514269, -124.10955241571294 47.23019415644025, -124.10954424800175 47.23024946697662))"
730,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,78.91,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.12007047021854 47.23021952514269, -124.13063319763121 47.23021025530154, -124.13067355287662 47.2266415985776, -124.12537300320011 47.22663071176968, -124.12007244839315 47.226619593522074, -124.12007047021854 47.23021952514269))"
731,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,39.82,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-124.1681063681418 47.235228263316024, -124.16812047410616 47.23629759285975, -124.16814000776415 47.23777820456579, -124.17343598565266 47.23779971688392, -124.1734083784768 47.23419139896176, -124.16809242001837 47.23417108438742, -124.1681063681418 47.235228263316024))"
732,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,618.19,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-120.84591014893725 46.753553539556634, -120.86686572524205 46.753526166658084, -120.867062159325 46.73949996495775, -120.84656336175948 46.73955604062227, -120.84597896365744 46.73954614769241, -120.84591014893725 46.753553539556634))"
733,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,80.15,surface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-122.13629967378589 48.76774184650037, -122.14184959224409 48.767774860527986, -122.14178653930526 48.76059530360489, -122.13629315887879 48.76054976255941, -122.13629967378589 48.76774184650037))"
734,WA,"25 Stat. 676-684, esp. 679-81 (1889)",Scientific School,Department of Natural Resources,Washington State University,147.62,surface+subsurface,timber,https://gis.dnr.wa.gov/site3/rest/services/Public_Boundaries/WADNR_PUBLIC_Cadastre_OpenData/MapServer/6/,"POLYGON ((-121.62711937685042 48.283972001608454, -121.62760299793867 48.2912685996086, -121.63230844753568 48.29124392487245, -121.63738771612783 48.2912167046037, -121.63724582751375 48.28758949653451, -121.6371900454454 48.28608613774894, -121.63718852203438 48.28604508179594, -121.63718547273342 48.285962854812844, -121.63718394261994 48.28592167834257, -121.63711150254784 48.28396918907768, -121.63181086657 48.28387284368686, -121.62711937685042 48.283972001608454))"
