,state,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,section,block,data_source,geometry
2852,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,06,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774626.6559 3747170.3034000024, -11774629.8628 3745060.179399997, -11776522.1657 3745062.8567999974, -11776519.2797 3747173.023400001, -11774626.6559 3747170.3034000024))"
2853,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.55,subsurface+surface,Hudspeth,05,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772734.186099999 3747167.222000003, -11772737.6166 3745057.043200001, -11774629.8628 3745060.179399997, -11774626.6559 3747170.3034000024, -11772734.186099999 3747167.222000003))"
2854,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,04,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770841.496 3747163.9532999992, -11770845.3716 3745053.7749999985, -11772737.6166 3745057.043200001, -11772734.186099999 3747167.222000003, -11770841.496 3747163.9532999992))"
2855,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,03,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768948.919599999 3747160.292800002, -11768953.126400001 3745050.112499997, -11770845.3716 3745053.7749999985, -11770841.496 3747163.9532999992, -11768948.919599999 3747160.292800002))"
2856,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,02,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767056.3426 3747156.367899999, -11767060.8826 3745046.188699998, -11768953.126400001 3745050.112499997, -11768948.919599999 3747160.292800002, -11767056.3426 3747156.367899999))"
2857,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,01,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765163.7276 3747152.1380999982, -11765168.582 3745041.936800003, -11767060.8826 3745046.188699998, -11767056.3426 3747156.367899999, -11765163.7276 3747152.1380999982))"
2858,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,06,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763271.1306 3747147.6023999974, -11763276.1711 3745037.4218999967, -11765168.582 3745041.936800003, -11765163.7276 3747152.1380999982, -11763271.1306 3747147.6023999974))"
2859,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,05,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761378.547600001 3747142.7026000023, -11761384.037700001 3745032.5803000033, -11763276.1711 3745037.4218999967, -11763271.1306 3747147.6023999974, -11761447.6662 3747142.942900002, -11761378.547600001 3747142.7026000023))"
2860,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,04,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759485.975200001 3747137.5922000036, -11759491.6819 3745027.4777000025, -11761384.037700001 3745032.5803000033, -11761378.547600001 3747142.7026000023, -11759485.975200001 3747137.5922000036))"
2861,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,03,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757593.3978 3747132.1609999985, -11757599.436700001 3745021.9809999987, -11759491.6819 3745027.4777000025, -11759485.975200001 3747137.5922000036, -11757593.3978 3747132.1609999985))"
2862,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,02,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755700.781 3747126.5141000003, -11755707.1926 3745016.277400002, -11757599.436700001 3745021.9809999987, -11757593.3978 3747132.1609999985, -11755700.781 3747126.5141000003))"
2863,TX,Texas A&M,General Land Office,Texas A&M,574.5,574.46,subsurface+surface,Hudspeth,01,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754172.0971 3747121.5587000027, -11754171.8454 3745011.377899997, -11755707.1926 3745016.277400002, -11755700.781 3747126.5141000003, -11754172.0971 3747121.5587000027))"
2864,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,07,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785983.4549 3745072.049800001, -11785984.7722 3742962.2364000008, -11787876.6841 3742963.2744999975, -11787875.8121 3745073.0890000015, -11785983.4549 3745072.049800001))"
2865,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,08,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784091.2082 3745070.8792999983, -11784092.747000001 3742960.934799999, -11785984.7722 3742962.2364000008, -11785983.4549 3745072.049800001, -11784091.2082 3745070.8792999983))"
2866,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,09,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782198.9615 3745069.3153000027, -11782200.8336 3742959.372299999, -11784092.747000001 3742960.934799999, -11784091.2082 3745070.8792999983, -11782198.9615 3745069.3153000027))"
2867,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,10,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780306.714499999 3745067.359099999, -11780308.9212 3742957.5474999994, -11782200.8336 3742959.372299999, -11782198.9615 3745069.3153000027, -11780306.714499999 3745067.359099999))"
2868,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.58,subsurface+surface,Hudspeth,11,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778414.4674 3745065.2717999965, -11778417.0075 3742955.460199997, -11780308.9212 3742957.5474999994, -11780306.714499999 3745067.359099999, -11778414.4674 3745065.2717999965))"
2869,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,12,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776522.1657 3745062.8567999974, -11776525.0397 3742952.9787999988, -11778417.0075 3742955.460199997, -11778414.4674 3745065.2717999965, -11776522.1657 3745062.8567999974))"
2870,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,07,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774629.8628 3745060.179399997, -11774633.0712 3742950.2365000024, -11776525.0397 3742952.9787999988, -11776522.1657 3745062.8567999974, -11774629.8628 3745060.179399997))"
2871,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,08,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772737.6166 3745057.043200001, -11772741.157499999 3742947.2324, -11774633.0712 3742950.2365000024, -11774629.8628 3745060.179399997, -11772737.6166 3745057.043200001))"
2872,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,09,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770845.3716 3745053.7749999985, -11770849.2455 3742943.832699999, -11772741.157499999 3742947.2324, -11772737.6166 3745057.043200001, -11770845.3716 3745053.7749999985))"
2873,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,10,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768953.126400001 3745050.112499997, -11768957.3335 3742940.169500001, -11770849.2455 3742943.832699999, -11770845.3716 3745053.7749999985, -11768953.126400001 3745050.112499997))"
2874,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.65,subsurface+surface,Hudspeth,11,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767060.8826 3745046.188699998, -11767065.3112 3742936.2456, -11768957.3335 3742940.169500001, -11768953.126400001 3745050.112499997, -11767060.8826 3745046.188699998))"
2875,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,12,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765168.582 3745041.936800003, -11765173.4 3742932.1251000017, -11767065.3112 3742936.2456, -11767060.8826 3745046.188699998, -11765168.582 3745041.936800003))"
2876,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,07,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763276.1711 3745037.4218999967, -11763281.376400001 3742927.610200003, -11765173.4 3742932.1251000017, -11765168.582 3745041.936800003, -11763276.1711 3745037.4218999967))"
2877,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.56,subsurface+surface,Hudspeth,08,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761384.037700001 3745032.5803000033, -11761389.4659 3742922.7695999965, -11763281.376400001 3742927.610200003, -11763276.1711 3745037.4218999967, -11761384.037700001 3745032.5803000033))"
2878,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,09,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759491.6819 3745027.4777000025, -11759497.5537 3742917.664800003, -11761389.4659 3742922.7695999965, -11761384.037700001 3745032.5803000033, -11759491.6819 3745027.4777000025))"
2879,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,10,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757599.436700001 3745021.9809999987, -11757605.6426 3742912.1680999994, -11759497.5537 3742917.664800003, -11759491.6819 3745027.4777000025, -11757599.436700001 3745021.9809999987))"
2880,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,11,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755707.1926 3745016.277400002, -11755713.779199999 3742906.408699997, -11757605.6426 3742912.1680999994, -11757599.436700001 3745021.9809999987, -11755707.1926 3745016.277400002))"
2881,TX,Texas A&M,General Land Office,Texas A&M,577.1,577.1,subsurface+surface,Hudspeth,12,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754171.8454 3745011.377899997, -11754171.5368 3742901.5658000037, -11755713.779199999 3742906.408699997, -11755707.1926 3745016.277400002, -11754171.8454 3745011.377899997))"
2882,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,18,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785984.7722 3742962.2364000008, -11785985.9779 3740852.791100003, -11787877.5572 3740853.697499998, -11787876.6841 3742963.2744999975, -11785984.7722 3742962.2364000008))"
2883,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,17,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784092.747000001 3742960.934799999, -11784094.2864 3740851.4900999963, -11785985.9779 3740852.791100003, -11785984.7722 3742962.2364000008, -11784092.747000001 3742960.934799999))"
2884,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,16,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782200.8336 3742959.372299999, -11782202.7069 3740849.9263999984, -11784094.2864 3740851.4900999963, -11784092.747000001 3742960.934799999, -11782200.8336 3742959.372299999))"
2885,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,15,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780308.9212 3742957.5474999994, -11780311.127700001 3740848.1011999995, -11782202.7069 3740849.9263999984, -11782200.8336 3742959.372299999, -11780308.9212 3742957.5474999994))"
2886,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,14,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778417.0075 3742955.460199997, -11778419.5486 3740845.8840000033, -11780311.127700001 3740848.1011999995, -11780308.9212 3742957.5474999994, -11778417.0075 3742955.460199997))"
2887,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,13,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776525.0397 3742952.9787999988, -11776527.8572 3740843.470399998, -11778419.5486 3740845.8840000033, -11778417.0075 3742955.460199997, -11776525.0397 3742952.9787999988))"
2888,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,18,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774633.0712 3742950.2365000024, -11774636.2785 3740840.7929999977, -11776527.8572 3740843.470399998, -11776525.0397 3742952.9787999988, -11774633.0712 3742950.2365000024))"
2889,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,17,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772741.157499999 3742947.2324, -11772744.6993 3740837.657399997, -11774636.2785 3740840.7929999977, -11774633.0712 3742950.2365000024, -11772741.157499999 3742947.2324))"
2890,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,16,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770849.2455 3742943.832699999, -11770853.1194 3740834.3901999965, -11772744.6993 3740837.657399997, -11772741.157499999 3742947.2324, -11770849.2455 3742943.832699999))"
2891,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,15,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768957.3335 3742940.169500001, -11768961.4302 3740830.7267000005, -11770853.1194 3740834.3901999965, -11770849.2455 3742943.832699999, -11768957.3335 3742940.169500001))"
2892,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,14,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767065.3112 3742936.2456, -11767069.8523 3740826.8024000004, -11768961.4302 3740830.7267000005, -11768957.3335 3742940.169500001, -11767065.3112 3742936.2456))"
2893,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,13,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765173.4 3742932.1251000017, -11765178.2183 3740822.5503999963, -11767069.8523 3740826.8024000004, -11767065.3112 3742936.2456, -11765173.4 3742932.1251000017))"
2894,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.66,subsurface+surface,Hudspeth,18,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763281.376400001 3742927.610200003, -11763286.5835 3740818.035700001, -11765178.2183 3740822.5503999963, -11765173.4 3742932.1251000017, -11763281.376400001 3742927.610200003))"
2895,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,17,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761389.4659 3742922.7695999965, -11761395.0062 3740813.325000003, -11763286.5835 3740818.035700001, -11763281.376400001 3742927.610200003, -11761389.4659 3742922.7695999965))"
2896,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.63,subsurface+surface,Hudspeth,16,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759497.5537 3742917.664800003, -11759503.316100001 3740808.090099998, -11761395.0062 3740813.325000003, -11761389.4659 3742922.7695999965, -11759497.5537 3742917.664800003))"
2897,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,15,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757605.6426 3742912.1680999994, -11757611.7372 3740802.725100003, -11759503.316100001 3740808.090099998, -11759497.5537 3742917.664800003, -11757605.6426 3742912.1680999994))"
2898,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,14,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755713.779199999 3742906.408699997, -11755720.2146 3740796.965800002, -11757611.7372 3740802.725100003, -11757605.6426 3742912.1680999994, -11755713.779199999 3742906.408699997))"
2899,TX,Texas A&M,General Land Office,Texas A&M,579.8,579.74,subsurface+surface,Hudspeth,13,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754171.5368 3742901.5658000037, -11754171.2843 3740792.1230000034, -11755720.2146 3740796.965800002, -11755713.779199999 3742906.408699997, -11754171.5368 3742901.5658000037))"
2900,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,19,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785985.9779 3740852.791100003, -11785987.183600001 3738743.5825000033, -11787878.4296 3738744.4896000028, -11787877.5572 3740853.697499998, -11785985.9779 3740852.791100003))"
2901,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.65,subsurface+surface,Hudspeth,20,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784094.2864 3740851.4900999963, -11784095.8267 3738742.2815999985, -11785987.183600001 3738743.5825000033, -11785985.9779 3740852.791100003, -11784094.2864 3740851.4900999963))"
2902,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,21,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782202.7069 3740849.9263999984, -11782204.5808 3738740.7185999975, -11784095.8267 3738742.2815999985, -11784094.2864 3740851.4900999963, -11782202.7069 3740849.9263999984))"
2903,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,22,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780311.127700001 3740848.1011999995, -11780313.335099999 3738738.8938999996, -11782204.5808 3738740.7185999975, -11782202.7069 3740849.9263999984, -11780311.127700001 3740848.1011999995))"
2904,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.64,subsurface+surface,Hudspeth,23,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11778419.5486 3740845.8840000033, -11778421.9776 3738736.6767000034, -11780313.335099999 3738738.8938999996, -11780311.127700001 3740848.1011999995, -11778419.5486 3740845.8840000033))"
2905,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,24,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11776527.8572 3740843.470399998, -11776529.0989 3739932.3725999966, -11776530.7312 3738734.3933999985, -11778421.9776 3738736.6767000034, -11778419.5486 3740845.8840000033, -11776527.8572 3740843.470399998))"
2906,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,19,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11774636.2785 3740840.7929999977, -11774639.4863 3738731.5873000026, -11776530.7312 3738734.3933999985, -11776529.0989 3739932.3725999966, -11776527.8572 3740843.470399998, -11774636.2785 3740840.7929999977))"
2907,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,20,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11772744.6993 3740837.657399997, -11772748.2396 3738728.5841000006, -11774639.4863 3738731.5873000026, -11774636.2785 3740840.7929999977, -11772744.6993 3740837.657399997))"
2908,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,21,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11770853.1194 3740834.3901999965, -11770856.9944 3738725.315200001, -11772748.2396 3738728.5841000006, -11772744.6993 3740837.657399997, -11770853.1194 3740834.3901999965))"
2909,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,22,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11768961.4302 3740830.7267000005, -11768965.6382 3738721.6510000005, -11770856.9944 3738725.315200001, -11770853.1194 3740834.3901999965, -11768961.4302 3740830.7267000005))"
2910,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,23,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11767069.8523 3740826.8024000004, -11767074.3928 3738717.7268999964, -11768965.6382 3738721.6510000005, -11768961.4302 3740830.7267000005, -11767069.8523 3740826.8024000004))"
2911,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,24,E,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11765178.2183 3740822.5503999963, -11765183.0354 3738713.474299997, -11767074.3928 3738717.7268999964, -11767069.8523 3740826.8024000004, -11765178.2183 3740822.5503999963))"
2912,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.61,subsurface+surface,Hudspeth,19,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11763286.5835 3740818.035700001, -11763291.679200001 3738708.9607999995, -11765183.0354 3738713.474299997, -11765178.2183 3740822.5503999963, -11763286.5835 3740818.035700001))"
2913,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,20,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11761395.0062 3740813.325000003, -11761400.433400001 3738704.1187999994, -11763291.679200001 3738708.9607999995, -11763286.5835 3740818.035700001, -11761395.0062 3740813.325000003))"
2914,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.62,subsurface+surface,Hudspeth,21,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11759503.316100001 3740808.090099998, -11759509.188099999 3738699.014200002, -11761400.433400001 3738704.1187999994, -11761395.0062 3740813.325000003, -11759503.316100001 3740808.090099998))"
2915,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.6,subsurface+surface,Hudspeth,22,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11757611.7372 3740802.725100003, -11757617.9432 3738693.5178999975, -11759509.188099999 3738699.014200002, -11759503.316100001 3740808.090099998, -11757611.7372 3740802.725100003))"
2916,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,23,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11755720.2146 3740796.965800002, -11755726.697700001 3738687.8896000013, -11757617.9432 3738693.5178999975, -11757611.7372 3740802.725100003, -11755720.2146 3740796.965800002))"
2917,TX,Texas A&M,General Land Office,Texas A&M,582.4,582.38,subsurface+surface,Hudspeth,24,D,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11754171.2843 3740792.1230000034, -11754170.976599999 3738682.9809999987, -11755726.697700001 3738687.8896000013, -11755720.2146 3740796.965800002, -11754171.2843 3740792.1230000034))"
2918,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,30,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11785987.183600001 3738743.5825000033, -11785988.3884 3736634.8708999977, -11787879.301199999 3736635.780000001, -11787878.4296 3738744.4896000028, -11785987.183600001 3738743.5825000033))"
2919,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,29,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11784095.8267 3738742.2815999985, -11784097.4764 3736633.5716999993, -11785988.3884 3736634.8708999977, -11785987.183600001 3738743.5825000033, -11784095.8267 3738742.2815999985))"
2920,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.59,subsurface+surface,Hudspeth,28,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11782204.5808 3738740.7185999975, -11782206.454 3736632.0085999966, -11784097.4764 3736633.5716999993, -11784095.8267 3738742.2815999985, -11782204.5808 3738740.7185999975))"
2921,TX,Texas A&M,General Land Office,Texas A&M,709.6,709.57,subsurface+surface,Hudspeth,27,F,https://gisapps.universitylands.org/server/rest/services/Hosted/GrantTracts_SpatialJoin/FeatureServer/16,"POLYGON ((-11780313.335099999 3738738.8938999996, -11780315.541299999 3736630.1850999966, -11782206.454 3736632.0085999966, -11782204.5808 3738740.7185999975, -11780313.335099999 3738738.8938999996))"
