,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,meridian,township,range,section,aliquot,data_source,geometry
1594,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.73,surface,CIMARRON,C,2N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97989155496126 36.66498929697046, -102.9754044626836 36.66499429239811, -102.97541757973796 36.668596650982956, -102.97990577142997 36.668609456076126, -102.97989155496126 36.66498929697046))"
1595,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.92,surface,CIMARRON,C,2N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97987743852583 36.66136913874222, -102.97989155496126 36.66498929697046, -102.98437874700092 36.664984301974684, -102.98436363000931 36.66134634364637, -102.97987743852583 36.66136913874222))"
1596,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.72,surface,CIMARRON,C,2N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97987743852583 36.66136913874222, -102.97539124670995 36.661391833253525, -102.9754044626836 36.66499429239811, -102.97989155496126 36.66498929697046, -102.97987743852583 36.66136913874222))"
1597,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.92,surface,CIMARRON,C,2N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97990577142997 36.668609456076126, -102.98439396313786 36.66862226029366, -102.98437874700092 36.664984301974684, -102.97989155496126 36.66498929697046, -102.97990577142997 36.668609456076126))"
1598,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.33,surface,CIMARRON,C,2N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97090505490463 36.66141462896557, -102.96641886386463 36.66143732316027, -102.96643008016804 36.66500418227626, -102.97091727154805 36.66499918770092, -102.97090505490463 36.66141462896557))"
1599,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.53,surface,CIMARRON,C,2N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97090505490463 36.66141462896557, -102.97091727154805 36.66499918770092, -102.9754044626836 36.66499429239811, -102.97539124670995 36.661391833253525, -102.97090505490463 36.66141462896557))"
1600,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.34,surface,CIMARRON,C,2N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97091727154805 36.66499918770092, -102.96643008016804 36.66500418227626, -102.9664413956566 36.66857104144335, -102.9709294876579 36.66858384619509, -102.97091727154805 36.66499918770092))"
1601,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.53,surface,CIMARRON,C,2N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9709294876579 36.66858384619509, -102.97541757973796 36.668596650982956, -102.9754044626836 36.66499429239811, -102.97091727154805 36.66499918770092, -102.9709294876579 36.66858384619509))"
1602,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.09,surface,CIMARRON,C,2N,1E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97981830468711 36.654071821713444, -102.9798478218744 36.657720480261524, -102.98433311295918 36.65770338500781, -102.9843025958997 36.65406042603069, -102.97981830468711 36.654071821713444))"
1603,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.16,surface,CIMARRON,C,2N,1E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97536262953604 36.6577374752788, -102.97539124670995 36.661391833253525, -102.97987743852583 36.66136913874222, -102.9798478218744 36.657720480261524, -102.97536262953604 36.6577374752788))"
1604,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.15,surface,CIMARRON,C,2N,1E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97981830468711 36.654071821713444, -102.97533391228222 36.65408321669722, -102.97536262953604 36.6577374752788, -102.9798478218744 36.657720480261524, -102.97981830468711 36.654071821713444))"
1605,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.1,surface,CIMARRON,C,2N,1E,8.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9798478218744 36.657720480261524, -102.97987743852583 36.66136913874222, -102.98436363000931 36.66134634364637, -102.98433311295918 36.65770338500781, -102.9798478218744 36.657720480261524))"
1606,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.78,surface,CIMARRON,C,2N,1E,9.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96184875151523 36.65773926144728, -102.96639204590855 36.65777166584232, -102.9663653287818 36.65410590751534, -102.96182573426292 36.65407930347717, -102.96184875151523 36.65773926144728))"
1607,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.81,surface,CIMARRON,C,2N,1E,9.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96187166924338 36.661399318787154, -102.96641886386463 36.66143732316027, -102.96639204590855 36.65777166584232, -102.96184875151523 36.65773926144728, -102.96187166924338 36.661399318787154))"
1608,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.72,surface,CIMARRON,C,2N,1E,9.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95730535715452 36.6577069570657, -102.96184875151523 36.65773926144728, -102.96182573426292 36.65407930347717, -102.95728613905908 36.65405269916309, -102.95730535715452 36.6577069570657))"
1609,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.75,surface,CIMARRON,C,2N,1E,9.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95730535715452 36.6577069570657, -102.95732447417113 36.6613613143985, -102.96187166924338 36.661399318787154, -102.96184875151523 36.65773926144728, -102.95730535715452 36.6577069570657))"
1610,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.75,surface,CIMARRON,C,2N,1E,9.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96182573426292 36.65407930347717, -102.9663653287818 36.65410590751534, -102.96633851043535 36.6504402504073, -102.96180281633879 36.650419245465365, -102.96182573426292 36.65407930347717))"
1611,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.72,surface,CIMARRON,C,2N,1E,9.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96180281633879 36.650419245465365, -102.96633851043535 36.6504402504073, -102.96631179291049 36.64677449229073, -102.96177979894608 36.646759287722155, -102.96180281633879 36.650419245465365))"
1612,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.66,surface,CIMARRON,C,2N,1E,9.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95726702209821 36.650398341174736, -102.96180281633879 36.650419245465365, -102.96177979894608 36.646759287722155, -102.95724790409379 36.646743983795155, -102.95726702209821 36.650398341174736))"
1613,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.69,surface,CIMARRON,C,2N,1E,9.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95726702209821 36.650398341174736, -102.95728613905908 36.65405269916309, -102.96182573426292 36.65407930347717, -102.96180281633879 36.650419245465365, -102.95726702209821 36.650398341174736))"
1614,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.59,surface,CIMARRON,C,2N,1E,9.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95273132763703 36.65037733719422, -102.95726702209821 36.650398341174736, -102.95724790409379 36.646743983795155, -102.95271591064099 36.64672877988188, -102.95273132763703 36.65037733719422))"
1615,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.62,surface,CIMARRON,C,2N,1E,9.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.95274664428898 36.65402599482135, -102.95728613905908 36.65405269916309, -102.95726702209821 36.650398341174736, -102.95273132763703 36.65037733719422, -102.95274664428898 36.65402599482135))"
1616,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.56,surface,CIMARRON,C,2N,1E,9.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94819553298957 36.65035643296379, -102.94820705002445 36.65399939079184, -102.95274664428898 36.65402599482135, -102.95273132763703 36.65037733719422, -102.94819553298957 36.65035643296379))"
1617,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.53,surface,CIMARRON,C,2N,1E,9.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.94819553298957 36.65035643296379, -102.95273132763703 36.65037733719422, -102.95271591064099 36.64672877988188, -102.94818401516689 36.64671347575987, -102.94819553298957 36.65035643296379))"
1618,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,40.99,40.24,surface,CIMARRON,C,3N,1E,5.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98019866197941 36.76315561835372, -102.98470015043588 36.76316712436717, -102.98464691337979 36.75951408293409, -102.98014732520605 36.759504576618326, -102.98019866197941 36.76315561835372))"
1619,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,41.01,surface,CIMARRON,C,3N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98004535165691 36.7522571911571, -102.98454134065382 36.752265798253966, -102.98448701052376 36.74853435091168, -102.97999302155674 36.748538143150014, -102.98004535165691 36.7522571911571))"
1620,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,41.02,surface,CIMARRON,C,3N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98009768982719 36.755976232124496, -102.98459567807767 36.75599723856927, -102.98454134065382 36.752265798253966, -102.98004535165691 36.7522571911571, -102.98009768982719 36.755976232124496))"
1621,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.88,surface,CIMARRON,C,3N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98004535165691 36.7522571911571, -102.97554946349325 36.75224848449606, -102.97559970042047 36.75595522572348, -102.98009768982719 36.755976232124496, -102.98004535165691 36.7522571911571))"
1622,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.87,surface,CIMARRON,C,3N,1E,5.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97999302155674 36.748538143150014, -102.97549913309591 36.74854183603236, -102.97554946349325 36.75224848449606, -102.98004535165691 36.7522571911571, -102.97999302155674 36.748538143150014))"
1623,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.75,surface,CIMARRON,C,3N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97110171141763 36.7559341193211, -102.97559970042047 36.75595522572348, -102.97554946349325 36.75224848449606, -102.97105347373754 36.752239876934425, -102.97110171141763 36.7559341193211))"
1624,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.6,surface,CIMARRON,C,3N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97100514388859 36.74854562908349, -102.96651125512284 36.748549320991664, -102.966557484752 36.75223126955463, -102.97105347373754 36.752239876934425, -102.97100514388859 36.74854562908349))"
1625,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.73,surface,CIMARRON,C,3N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97105347373754 36.752239876934425, -102.97554946349325 36.75224848449606, -102.97549913309591 36.74854183603236, -102.97100514388859 36.74854562908349, -102.97105347373754 36.752239876934425))"
1626,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,40.61,surface,CIMARRON,C,3N,1E,5.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97105347373754 36.752239876934425, -102.966557484752 36.75223126955463, -102.96660382268959 36.755913112279316, -102.97110171141763 36.7559341193211, -102.97105347373754 36.752239876934425))"
1627,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.84,surface,CIMARRON,C,4N,1E,29.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98002632729435 36.78130092978529, -102.98001776119703 36.78492767228145, -102.98450984840785 36.78492577739026, -102.98451351422393 36.7813018350766, -102.98002632729435 36.78130092978529))"
1628,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.83,surface,CIMARRON,C,4N,1E,29.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97553903992345 36.781299925102054, -102.98002632729435 36.78130092978529, -102.98003479321683 36.777674187717324, -102.9755524059867 36.777670382328424, -102.97553903992345 36.781299925102054))"
1629,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.8,surface,CIMARRON,C,4N,1E,29.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98002632729435 36.78130092978529, -102.98451351422393 36.7813018350766, -102.98451728075796 36.77767789275383, -102.98003479321683 36.777674187717324, -102.98002632729435 36.78130092978529))"
1630,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.87,surface,CIMARRON,C,4N,1E,29.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97553903992345 36.781299925102054, -102.97552567356531 36.78492956766164, -102.98001776119703 36.78492767228145, -102.98002632729435 36.78130092978529, -102.97553903992345 36.781299925102054))"
1631,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.89,surface,CIMARRON,C,4N,1E,29.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96656456475903 36.78129811402121, -102.97105185279055 36.7812990197039, -102.97106991891025 36.77766667697774, -102.96658753105494 36.77766287132375, -102.96656456475903 36.78129811402121))"
1632,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.86,surface,CIMARRON,C,4N,1E,29.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97105185279055 36.7812990197039, -102.97553903992345 36.781299925102054, -102.9755524059867 36.777670382328424, -102.97106991891025 36.77766667697774, -102.97105185279055 36.7812990197039))"
1633,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.93,surface,CIMARRON,C,4N,1E,29.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.96656456475903 36.78129811402121, -102.96654159929717 36.784933257389405, -102.97103368666939 36.78493136195742, -102.97105185279055 36.7812990197039, -102.96656456475903 36.78129811402121))"
1634,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,39.9,surface,CIMARRON,C,4N,1E,29.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.97105185279055 36.7812990197039, -102.97103368666939 36.78493136195742, -102.97552567356531 36.78492956766164, -102.97553903992345 36.781299925102054, -102.97105185279055 36.7812990197039))"
1635,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.9,35.67,surface,CIMARRON,C,4N,1E,30.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99798364494188 36.788587433313104, -102.99798877945051 36.79218517560277, -103.0020501395643 36.79218868569485, -103.00203280595618 36.788598744001305, -102.99798364494188 36.788587433313104))"
1636,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.78,35.6,surface,CIMARRON,C,4N,1E,30.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99797841175472 36.78498959141617, -102.99798364494188 36.788587433313104, -103.00203280595618 36.788598744001305, -103.00202008142846 36.78594778636571, -103.00204657298934 36.7850089016949, -102.99797841175472 36.78498959141617))"
1637,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.66,36.25,surface,CIMARRON,C,4N,1E,30.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99797327771522 36.78139174955265, -102.99797841175472 36.78498959141617, -103.00204657298934 36.7850089016949, -103.0021477439802 36.781419660547485, -102.99797327771522 36.78139174955265))"
1638,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.52,37.19,surface,CIMARRON,C,4N,1E,30.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99797327771522 36.78139174955265, -103.0021477439802 36.781419660547485, -103.00224901438519 36.77783091867782, -102.99796804305073 36.77779400723531, -102.99797327771522 36.78139174955265))"
1639,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.43,37.57,surface,CIMARRON,C,4N,1E,31.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99796280966703 36.77416346642104, -102.99796804305073 36.77779400723531, -103.00224901438519 36.77783091867782, -103.00213487612581 36.77419867681576, -102.99796280966703 36.77416346642104))"
1640,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.32,36.36,surface,CIMARRON,C,4N,1E,31.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99795234100064 36.76690238319687, -102.9979575748737 36.77053292450044, -103.00204823922348 36.77056673556528, -103.00204150607381 36.766935494298544, -102.99795234100064 36.76690238319687))"
1641,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,35.24,36.35,surface,CIMARRON,C,4N,1E,31.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99795234100064 36.76690238319687, -103.00204150607381 36.766935494298544, -103.0020348717829 36.7633041530551, -102.99794710688396 36.76327184164871, -102.99795234100064 36.76690238319687))"
1642,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.84,surface,CIMARRON,C,4N,1E,30.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9934610563688 36.7885747282792, -102.99347439104307 36.79218137040082, -102.99798877945051 36.79218517560277, -102.99798364494188 36.788587433313104, -102.9934610563688 36.7885747282792))"
1643,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.91,surface,CIMARRON,C,4N,1E,30.0,NW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.9934610563688 36.7885747282792, -102.99798364494188 36.788587433313104, -102.99797841175472 36.78498959141617, -102.99344782171497 36.78496808703679, -102.9934610563688 36.7885747282792))"
1644,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,40.06,surface,CIMARRON,C,4N,1E,30.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99343448760227 36.78136144437286, -102.99797327771522 36.78139174955265, -102.99796804305073 36.77779400723531, -102.99342115310532 36.777754702366195, -102.99343448760227 36.78136144437286))"
1645,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.98,surface,CIMARRON,C,4N,1E,30.0,SW,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.99343448760227 36.78136144437286, -102.99344782171497 36.78496808703679, -102.99797841175472 36.78498959141617, -102.99797327771522 36.78139174955265, -102.99343448760227 36.78136144437286))"
1646,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.5,surface,CIMARRON,C,4N,1E,30.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98898356954444 36.78856222433636, -102.9934610563688 36.7885747282792, -102.99344782171497 36.78496808703679, -102.9889788353749 36.78494698202646, -102.98898356954444 36.78856222433636))"
1647,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.57,surface,CIMARRON,C,4N,1E,30.0,NE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98898356954444 36.78856222433636, -102.9889884040653 36.79217746663191, -102.99347439104307 36.79218137040082, -102.9934610563688 36.7885747282792, -102.98898356954444 36.78856222433636))"
1648,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.43,surface,CIMARRON,C,4N,1E,30.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98897400150733 36.781331640120854, -102.9889788353749 36.78494698202646, -102.99344782171497 36.78496808703679, -102.99343448760227 36.78136144437286, -102.98897400150733 36.781331640120854))"
1649,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,80.0,39.35,surface,CIMARRON,C,4N,1E,30.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98897400150733 36.781331640120854, -102.99343448760227 36.78136144437286, -102.99342115310532 36.777754702366195, -102.98896916718414 36.77771629798343, -102.98897400150733 36.781331640120854))"
1650,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,38.6,surface,CIMARRON,C,4N,1E,31.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98901766595219 36.766830072512015, -102.99338094856648 36.76686537792122, -102.99336751395848 36.763235635796086, -102.98903383274754 36.76320143025544, -102.98901766595219 36.766830072512015))"
1651,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,38.63,surface,CIMARRON,C,4N,1E,31.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98465438256956 36.76679486634879, -102.98901766595219 36.766830072512015, -102.98903383274754 36.76320143025544, -102.98470015043588 36.76316712436717, -102.98465438256956 36.76679486634879))"
1652,OK,"34. Stat. 267-286 , esp. 272, 274-75 (1906)",All,Commissioners of the Land Office,Oklahoma State University,160.0,38.89,surface,CIMARRON,C,4N,1E,31.0,SE,https://gis.clo.ok.gov/arcgis/rest/services/Public/OKLeaseData_ExternalProd/MapServer/2,"POLYGON ((-102.98465438256956 36.76679486634879, -102.98460871523619 36.770422508418335, -102.98900149973416 36.77045881363854, -102.98901766595219 36.766830072512015, -102.98465438256956 36.76679486634879))"
