has_match,matched_both,match_type,secdivid_from_sd_server,surface_match_value,surface_match_row,surface_source_data,subsurface_match_value,subsurface_match_row,subsurface_source_data
True,False,SUBsurface,SD051180N0730W0SN270ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN27ANWSE,2257.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN300ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN30ASWSE,2620.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN290ASWSE,1180N0730W0SN29ASWSE,840.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN29ASWSE,2267.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN300L4,1180N0730W0SN30L4,928.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN30L4,2366.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN300ASESW,1180N0730W0SN30ASESW,846.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN30ASESW,2324.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN290ASESE,1180N0730W0SN29ASESE,841.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN29ASESE,2268.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN280ASESW,1180N0730W0SN28ASESW,832.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN28ASESW,2731.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN280ASWSW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN28ASWSW,2730.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN270ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN27ASWSE,2259.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN270ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN27ASESE,2260.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN320ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANWNW,2740.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN310ANENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN31ANENE,2417.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN310ANWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN31ANWNE,2416.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN290ANENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN29ANENE,2270.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN290ANWSE,1180N0730W0SN29ANWSE,838.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN29ANWSE,2265.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN290ANWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN29ANWNE,2269.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN320ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANENW,2741.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ANWNE,1180N0730W0SN32ANWNE,847.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANWNE,2420.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANWNE,1180N0730W0SN33ANWNE,859.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANWNE,2277.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANENE,1180N0730W0SN33ANENE,860.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANENE,2278.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANWNW,1180N0730W0SN33ANWNW,863.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANWNW,2484.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANWNW,1180N0730W0SN34ANWNW,879.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANENW,1180N0730W0SN33ANENW,864.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANENW,2485.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANENE,1180N0730W0SN34ANENE,872.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANWNE,1180N0730W0SN34ANWNE,871.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANENW,1180N0730W0SN34ANENW,880.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN310ASENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN31ASENE,2419.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN320ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASWNW,2742.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN310ASWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN31ASWNE,2418.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN300ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN30ASESE,2621.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051180N0730W0SN320ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASENW,2743.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASENW,1180N0730W0SN33ASENW,866.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASENW,2487.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASWNW,1180N0730W0SN33ASWNW,865.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASWNW,2486.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASWNE,1180N0730W0SN33ASWNE,861.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASWNE,2279.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ASENE,1180N0730W0SN32ASENE,850.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASENE,2423.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASWNW,1180N0730W0SN34ASWNW,881.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ASWNE,1180N0730W0SN32ASWNE,849.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASWNE,2422.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASENW,1180N0730W0SN34ASENW,882.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASWNE,1180N0730W0SN34ASWNE,873.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASENE,1180N0730W0SN34ASENE,874.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ANWSW,1180N0730W0SN32ANWSW,851.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANWSW,2736.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ANESW,1180N0730W0SN32ANESW,852.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANESW,2737.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ANENE,1180N0730W0SN32ANENE,848.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ANENE,2421.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANWSW,1180N0730W0SN34ANWSW,875.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANWSE,1180N0730W0SN33ANWSE,855.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANWSE,2273.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANWSE,1180N0730W0SN34ANWSE,867.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANESW,1180N0730W0SN34ANESW,876.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ANESE,1180N0730W0SN34ANESE,868.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ASWSW,1180N0730W0SN32ASWSW,853.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASWSW,2738.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN320ASESW,1180N0730W0SN32ASESW,854.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN32ASESW,2739.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASENE,1180N0730W0SN33ASENE,862.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASENE,2280.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASWSW,1180N0730W0SN34ASWSW,877.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASESE,1180N0730W0SN33ASESE,858.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASESE,2276.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASESW,1180N0730W0SN34ASESW,878.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASESE,1180N0730W0SN34ASESE,870.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ASWSE,1180N0730W0SN33ASWSE,857.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ASWSE,2275.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,surface,SD051180N0730W0SN340ASWSE,1180N0730W0SN34ASWSE,869.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0730W0SN330ANESE,1180N0730W0SN33ANESE,856.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118073SN33ANESE,2274.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010L4,1180N0740W0SN01L4,929.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01L4,2367.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN020L1,1180N0740W0SN02L1,938.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN02L1,2335.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010L3,1180N0740W0SN01L3,940.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01L3,2358.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN020L2,1180N0740W0SN02L2,923.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN02L2,2347.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN020ASENE,1180N0740W0SN02ASENE,890.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN02ASENE,2587.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN020ASWNE,1180N0740W0SN02ASWNE,889.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN02ASWNE,2586.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ASENW,1180N0740W0SN01ASENW,886.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ASENW,2591.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ASWNW,1180N0740W0SN01ASWNW,885.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ASWNW,2590.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ANWSW,1180N0740W0SN01ANWSW,887.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ANWSW,2676.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ANESW,1180N0740W0SN01ANESW,883.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ANESW,2677.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN050L2,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN05L2,2348.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN050L1,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN05L1,2336.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN050ASENE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN05ASENE,2589.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN050ASWNE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN05ASWNE,2588.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN080ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN08ANESE,2639.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN080ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN08ANWSE,2638.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN070ANWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN07ANWSE,2634.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN080ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN08ASESE,2641.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN070ANESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN07ANESE,2635.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN080ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN08ASWSE,2640.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN070ASESE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN07ASESE,2637.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN070ASWSE,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN07ASWSE,2636.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN130ANENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN13ANENW,2505.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN130ANWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN13ANWNW,2504.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN130ASWNW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN13ASWNW,2506.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,False,SUBsurface,SD051190N0760W0SN130ASENW,,,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,119076SN13ASENW,2507.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ASESW,1180N0740W0SN01ASESW,884.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ASESW,2679.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN010ASWSW,1180N0740W0SN01ASWSW,888.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN01ASWSW,2678.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN220ANENE,1180N0740W0SN22ANENE,892.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN22ANENE,2286.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN220ANWNE,1180N0740W0SN22ANWNE,891.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN22ANWNE,2285.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN230ANWNW,1180N0740W0SN23ANWNW,895.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN23ANWNW,2488.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN230ANENW,1180N0740W0SN23ANENW,896.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN23ANENW,2489.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN220ASWNE,1180N0740W0SN22ASWNE,893.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN22ASWNE,2287.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN220ASENE,1180N0740W0SN22ASENE,894.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN22ASENE,2288.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
True,True,both,SD051180N0740W0SN230ASENW,1180N0740W0SN23ASENW,898.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_surface/Sheet_1_sd_surface_copy_Table_1.csv,118074SN23ASENW,2491.0,/Users/mbonterre/Code/sd-parcel-match/data/csv/sd_subsurface.csv
